No,itemId,itemName,nameJP,nameTrans,itemType,itemSubtype,buttonType,dataType,required,format,minLength,maxLength,defaultValue,validationNote,description,userAction,transitionNote,databaseTable,databaseColumn,databaseNote,qa
"6.4","img-034","Thẻ trạng thái Không có quyền",,"State card forbidden","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Khai mức chặn của màn; đây là màn chạm dữ liệu nhạy nên chặn ở mức vào trang.
Thành phần hiển thị: Thẻ có tiêu đề Không có quyền và mô tả vai trò không được vào thì nhận trang không tìm thấy chứ không phải lỗi từ chối quyền.
Chức năng và logic: Chặn vào trang trả trang không tìm thấy là có chủ đích; không lộ sự tồn tại của tài nguyên. Quyền bị thu hồi giữa phiên thì lần điều hướng sau cũng vào trạng thái này.",,,,,,
"6.5","img-035","Thẻ trạng thái Đang gửi và gửi lỗi — không áp dụng",,"State card not applicable","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Nói rõ hai trạng thái ghi không áp dụng; để phần dựng không thêm form vào một màn chỉ đọc.
Thành phần hiển thị: Thẻ có tiêu đề Đang gửi và gửi lỗi; mô tả không áp dụng vì màn chỉ đọc và không có form ghi.
Chức năng và logic: Hệ quả: màn không có mã lỗi nào của đường ghi.",,,,,,
"6.6","img-036","Thẻ trạng thái Quá nhiều kết quả",,"State card too many results","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Trạng thái sinh ra trực tiếp từ ngưỡng thời gian phản hồi; không phải một giới hạn tuỳ ý.
Thành phần hiển thị: Thẻ có tiêu đề Quá nhiều kết quả và mô tả vượt trần thì thông báo cần thu hẹp điều kiện kèm phân trang; và nói rõ đây là ràng buộc NFR-PERF-01.
Chức năng và logic: Thông báo phải chỉ ra tiêu chí nào nên thu hẹp; không chỉ nói kết quả quá nhiều.",,,,,,
"6.7","img-037","Thẻ trạng thái Không có read-only vì lock",,"State card no lock read-only","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Đóng lại một giả định dễ sai: audit không thuộc nhóm bảng bị khoá theo ngày.
Thành phần hiển thị: Thẻ có tiêu đề Không có read-only vì lock và mô tả audit không thuộc nhóm bảng bị lock ngày; màn không ghi gì; nên không bao giờ trả mã lỗi khoá ngày.
Chức năng và logic: Vì vậy màn không có trạng thái chỉ đọc theo ngày.",,,,,,
"7","img-038","Khối đối chiếu thiết kế và prototype",,"Design vs prototype block","others","khối bảng ba cột kèm ghi chú",,,,,,,,,"Mục đích và ngữ cảnh: Tách rõ phần thiết kế đòi khỏi hiện trạng; và phân loại đúng bản chất của từng rào.
Thành phần hiển thị: Tiêu đề khối viết hoa; bảng ba cột tám hàng dữ liệu; một đoạn ghi chú phân loại ba rào khác loại.
Chức năng và logic: Chỉ đọc; là tài liệu thiết kế chứ không phải thành phần chạy trên màn.",,,,,,
"7.1","img-039","Bảng đối chiếu thiết kế và prototype","設計と実装の差分","Design gap table","table","bảng ba cột tám dòng dữ liệu",,,,,,,,,"Mục đích và ngữ cảnh: Liệt từng hạng mục kèm mức; trong đó phần ghi audit đã đủ còn phần đọc thì còn ba rào.
Thành phần hiển thị: Ba cột: thiết kế đòi · prototype làm · mức; tám hàng gồm dữ liệu audit để tra · màn tra cứu xuyên thực thể · bốn tiêu chí lần lượt · ngưỡng thời gian phản hồi · kiểm soát truy cập theo vai trò.
Chức năng và logic: Cột mức có bốn nhãn: đã đủ · một phần · chưa có · xung đột. Hàng đầu là hàng duy nhất ở mức đã đủ.",,,,,,
"7.1.1","img-040","Hàng tiêu đề bảng đối chiếu",,"Gap table header row","label","hàng tiêu đề bảng",,,,,,,,,"Mục đích và ngữ cảnh: Đặt tên ba cột của bảng đối chiếu.
Thành phần hiển thị: Một hàng nền xám nhạt với ba nhãn: Thiết kế đòi · Prototype làm · Mức.
Chức năng và logic: Tĩnh.",,,,,,
"7.1.2","img-041","Hàng một hạng mục đối chiếu — đại diện",,"Gap row (representative)","others","hàng dữ liệu bảng",,,,,,,,,"Mục đích và ngữ cảnh: Một hàng là một hạng mục; tám hàng có cùng cấu trúc nên gộp thành một đại diện.
Thành phần hiển thị: Ba ô: mô tả điều thiết kế đòi · mô tả hiện trạng · thẻ mức; hàng đại diện đang hiện hạng mục có dữ liệu audit để tra với mức đã đủ.
Chức năng và logic: Chỉ đọc. Thẻ mức ở ô cuối lấy một trong bốn giá trị đã đủ · một phần · chưa có · xung đột.",,,,,,
"7.2","img-042","Ghi chú ba rào khác loại",,"Three distinct barriers note","label","đoạn nhắc cuối khối",,,,,,,,,"Mục đích và ngữ cảnh: Chặn cách đọc gộp sai rằng màn đạt ba trên bốn tiêu chí; ba rào có bản chất khác nhau và cách sửa khác nhau.
Thành phần hiển thị: Một đoạn chữ nhỏ: ID giao dịch là chuyện hình dạng truy vấn vì chỉ có một cặp cột thay vì một cột nên sửa được ở tầng đọc; ngày nghiệp vụ và người tham gia là chuyện dữ liệu chưa từng được ghi nên phải sửa phía ghi ở mọi điểm gọi và dữ liệu cũ không lấp lại được; hiệu năng là chuyện index nên độc lập với hai cái trên; và có đủ bốn cột mà không có index thì vẫn không đạt ngưỡng.
Chức năng và logic: Tĩnh; là kết luận quan trọng nhất của khối đối chiếu và là căn cứ để ước lượng đúng.",,,,,,
"8","img-043","Chân ghi chú phân quyền; đánh đổi và giả định",,"Permission tradeoff and assumption footer","label","chân trang chú thích",,,,,,,,,"Mục đích và ngữ cảnh: Gom năm thứ phải đọc trước khi dựng: ánh xạ vai trò; đánh đổi cần quyết định kiến trúc; quyết định không xuất dữ liệu; bốn giả định và ghi chú bảo mật.
Thành phần hiển thị: Năm đoạn chữ nhỏ: đoạn phân quyền đề xuất một vai trò cho vòng đầu và nói rõ hai vai trò mà yêu cầu khách gọi tên không có trong bảy vai trò của hệ; đoạn đánh đổi giữa mở đọc và siết đọc; chung một quyết định kiến trúc với màn quản lý file đính kèm; đoạn giải thích vì sao không đề xuất xuất dữ liệu; đoạn bốn giả định cần chốt; đoạn ghi chú bảo mật.
Chức năng và logic: Tĩnh. Bốn giả định gồm: ai được tra cứu và có siết đọc hay không; tập giá trị loại thao tác cho ô chọn; có ghi audit cho chính hành vi tra cứu audit hay không; số dòng mỗi trang cùng trần kết quả và định nghĩa kịch bản tìm kiếm tiêu chuẩn.",,,,,,
