No,itemId,itemName,nameJP,nameTrans,itemType,itemSubtype,buttonType,dataType,required,format,minLength,maxLength,defaultValue,validationNote,description,userAction,transitionNote,databaseTable,databaseColumn,databaseNote,qa
"6.1.8","img-037","Hàng field bảy Ngày nghiệp vụ lúc nhập","登録時の業務日","Business day at capture","label","hàng field dẫn xuất chỉ đọc",,,,,,,,,"Mục đích và ngữ cảnh: Giá trị dẫn xuất số bảy; là chỗ trả lời câu hỏi thao tác thuộc ngày nghiệp vụ nào khi nhập và đồng bộ rơi vào hai ngày khác nhau.
Thành phần hiển thị: Bốn ô: số 7; nhãn Ngày nghiệp vụ lúc nhập; kiểu date; nguồn là ngày nghiệp vụ JST tại thời điểm xếp vào hàng đợi.
Chức năng và logic: Chỉ đọc; phía máy chủ so lại với ngày nghiệp vụ hiện tại và trạng thái lock của ngày đó khi đồng bộ.",,,,,"CHƯA TỒN TẠI: bảng hàng đợi đồng bộ chưa tồn tại ở phía máy chủ; mọi giá trị của thành phần đọc từ hàng đợi cục bộ trên thiết bị.","Định dạng ngày hiển thị là gì; ảnh chỉ cho thấy chỗ trống dạng năm tháng ngày?
Thiết bị đang mất kết nối thì lấy ngày nghiệp vụ ở đâu; giá trị lưu lại lúc còn mạng hay tính từ giờ của máy?"
"7","img-038","Khối trạng thái màn",,"Screen state block","others","khối tám thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Liệt đủ trạng thái của thành phần; kể cả trạng thái không áp dụng để không ai dựng thêm.
Thành phần hiển thị: Tiêu đề khối Trạng thái; một lưới tám thẻ; mỗi thẻ một tiêu đề và một đoạn mô tả.
Chức năng và logic: Chỉ đọc.",,,,,,
"7.1","img-039","Thẻ trạng thái Rỗng","空状態","Empty state card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Trạng thái mặc định; là trạng thái thành phần ở phần lớn thời gian.
Thành phần hiển thị: Thẻ tiêu đề Rỗng mặc định; nội dung nói đang online và hàng đợi rỗng thì ẩn hoàn toàn hoặc một dấu hiệu tối giản.
Chức năng và logic: Không có hành động.",,,,,,"Ẩn hoàn toàn hay giữ một dấu hiệu tối giản; ảnh để mở cả hai lựa chọn."
"7.2","img-040","Thẻ trạng thái Đang tải","読み込み中","Loading state card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Khoảng thời gian giữa lúc mở màn và lúc biết được trạng thái kết nối thật.
Thành phần hiển thị: Thẻ tiêu đề Đang tải; nội dung nói đang đọc hàng đợi cục bộ khi khởi động và chỉ báo trung tính không báo online sớm.
Chức năng và logic: Không có hành động. Ràng buộc là không được báo online trước khi biết chắc.",,,,,,"Bao lâu không đọc xong hàng đợi thì chuyển sang trạng thái lỗi tải?"
"7.3","img-041","Thẻ trạng thái Lỗi tải","読み込みエラー","Load error state card","label","thẻ trạng thái",,,,,,,,"Điều kiện: không đọc được hàng đợi cục bộ thì chế độ suy giảm không khả dụng và phải chặn ghi.","Mục đích và ngữ cảnh: Ca chế độ suy giảm im lặng không hoạt động; là ca nguy hiểm nhất vì người dùng vẫn nhập.
Thành phần hiển thị: Thẻ tiêu đề Lỗi tải; nội dung nói không đọc được hàng đợi vì bộ nhớ cục bộ bị chặn hoặc đầy; cảnh báo chế độ suy giảm không khả dụng; và chặn ghi thay vì để người dùng nhập vào chỗ không lưu được.
Chức năng và logic: Chặn ghi là hành động của trạng thái này; không phải một tuỳ chọn.",,,,,,"Chặn ghi ở mức nào; vô hiệu nút ghi của màn nền hay chỉ cảnh báo trước khi gửi?"
"7.4","img-042","Thẻ trạng thái Không có quyền","権限なし","No permission state card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Khai một trạng thái không áp dụng để không ai dựng 404 riêng cho thành phần.
Thành phần hiển thị: Thẻ tiêu đề Không có quyền; nội dung nói không áp dụng vì thành phần không có route riêng và màn chứa nó giữ nguyên cơ chế 404 của mình.
Chức năng và logic: Không có hành động; là một ràng buộc thiết kế.",,,,,,
"7.5","img-043","Thẻ trạng thái Mất kết nối","接続断","Offline state card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Trạng thái kích hoạt cả hai lớp của thành phần.
Thành phần hiển thị: Thẻ tiêu đề Mất kết nối; nội dung nói ping server thất bại thì hiện thẻ chỉ báo cộng banner trên màn có ghi dữ liệu.
Chức năng và logic: Điều kiện vào trạng thái là ping thất bại; không phải cờ online của trình duyệt.",,,,,,
"7.6","img-044","Thẻ trạng thái Đang đồng bộ lại","再同期中","Resyncing state card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Là trạng thái nghiệm thu của nửa sau yêu cầu.
Thành phần hiển thị: Thẻ tiêu đề Đang đồng bộ lại; nội dung nói đang gửi lại hàng đợi với badge Đang đồng bộ kèm tiến độ.
Chức năng và logic: Vào trạng thái này khi người dùng bấm Đồng bộ lại; cơ chế tự động chưa được ảnh khai.",,,,,,"Người dùng có huỷ được giữa lúc đang đồng bộ lại không?"
"7.7","img-045","Thẻ trạng thái Đồng bộ thất bại","同期失敗","Sync failed state card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Ca thao tác đã nhập nhưng không vào được hệ; cần người xử lý.
Thành phần hiển thị: Thẻ tiêu đề Đồng bộ thất bại; nội dung nói replay bị server từ chối thì hiện badge cộng danh sách thao tác thất bại; ba hành động là xem lý do; nhập lại tay; bỏ thao tác.
Chức năng và logic: Ba hành động của thẻ là ba đường ra duy nhất; không có đường tự giải quyết.",,,,,,"Bỏ một thao tác thất bại có bắt buộc nhập lý do không; và có bước xác nhận thứ hai không?"
"7.8","img-046","Thẻ trạng thái Read-only vì ngày đã lock","業務日ロックによる読み取り専用","Locked business day state card","label","thẻ trạng thái",,,,,,,,"Điều kiện: đồng bộ lại chạm một ngày nghiệp vụ đã lock thì thao tác không vào được; đường còn lại là yêu cầu điều chỉnh ở SC-20 với mã 423.","Mục đích và ngữ cảnh: Ràng buộc nặng nhất của thành phần; nói rằng việc đồng bộ lại không thể vô điều kiện.
Thành phần hiển thị: Thẻ tiêu đề Read-only vì ngày đã lock; nội dung nói replay chạm một ngày nghiệp vụ đã lock thì nêu rõ thao tác không vào được và phải đi đường điều chỉnh SC-20 với mã 423.
Chức năng và logic: Không có đường tự động vượt qua; người dùng phải nhập lại tay qua màn yêu cầu điều chỉnh.",,"Chỉ sang màn tạo yêu cầu điều chỉnh SC-20; người dùng nhập lại tay ở đó.",,,,"Thành phần tự mở màn yêu cầu điều chỉnh kèm dữ liệu đã nhập; hay chỉ chỉ đường và người dùng nhập lại từ đầu?"
"8","img-047","Khối đối chiếu thiết kế và prototype",,"Design versus prototype block","others","khối bảng ba cột kèm ghi chú",,,,,,,,,"Mục đích và ngữ cảnh: Dồn hiện trạng code xuống một chỗ để phần trên chỉ nói cái thiết kế đòi.
Thành phần hiển thị: Tiêu đề khối ĐỐI CHIẾU PROTOTYPE; một bảng ba cột chín hàng dữ liệu; một đoạn ghi chú về hai dòng xung đột.
Chức năng và logic: Chỉ đọc.",,,,,,
"8.1","img-048","Bảng đối chiếu ba cột","設計と試作の差分表","Design versus prototype table","table","bảng ba cột chín dòng dữ liệu",,,,,,,,,"Mục đích và ngữ cảnh: Cho thấy khoảng cách giữa thiết kế và bản đã dựng; và phân loại từng khoảng cách.
Thành phần hiển thị: Ba cột: thiết kế đòi · prototype làm · mức; chín hàng dữ liệu với thẻ mức là chưa có; một phần; hoặc xung đột.
Chức năng và logic: Chỉ đọc; không sắp xếp được.",,,,,,
"8.1.1","img-049","Hàng tiêu đề bảng đối chiếu",,"Comparison table header row","label","hàng tiêu đề bảng",,,,,,,,,"Mục đích và ngữ cảnh: Đặt tên ba cột để đọc được chín hàng bên dưới.
Thành phần hiển thị: Ba ô tiêu đề: Thiết kế đòi · Prototype làm · Mức.
Chức năng và logic: Tĩnh.",,,,,,
"8.1.2","img-050","Hàng hạng mục chưa có — đại diện",,"Missing item row - representative","others","hàng dữ liệu bảng — đại diện cho năm hàng cùng khuôn",,,,,,,,,"Mục đích và ngữ cảnh: Đại diện cho nhóm hạng mục mà thiết kế đòi nhưng bản đã dựng chưa có gì.
Thành phần hiển thị: Ba ô: thiết kế đòi là tiếp tục thực hiện tác vụ khi mất kết nối ngắn; prototype làm là không có gì trong hướng này với không service worker; không manifest; không lưu trữ hàng đợi trên client; một thẻ mức chưa có.
Chức năng và logic: Chỉ đọc. Năm hàng cùng khuôn gộp về hàng này: tiếp tục tác vụ; đồng bộ lại; cache dữ liệu tham chiếu; ping thật; và vết audit cho thao tác trong hàng đợi.",,,,,,"Nhóm chưa có này có thứ tự thi công bắt buộc không; cache dữ liệu tham chiếu là tiền đề của việc nhập được khi mất kết nối?"
"8.1.3","img-051","Hàng hạng mục xung đột — đại diện",,"Conflicting item row - representative","others","hàng dữ liệu bảng — đại diện cho ba hàng cùng khuôn",,,,,,,,,"Mục đích và ngữ cảnh: Đại diện cho nhóm hạng mục mà bản đã dựng đang chạy đúng một yêu cầu khác và vì thế chặn thiết kế của thành phần này.
Thành phần hiển thị: Ba ô: thiết kế đòi là đồng bộ lại xử lý được ca ngày nghiệp vụ đã lock; prototype làm là khoá ngày đã chạy thật và chặn ghi trên các bảng theo ngày nên đồng bộ lại sẽ bị từ chối và không có đường tự động nào vượt qua; một thẻ mức xung đột.
Chức năng và logic: Chỉ đọc. Ba hàng cùng khuôn gộp về hàng này: ca ngày đã lock; ca số lượng đã đổi; và ca danh sách tác vụ quan trọng chưa chốt.",,,,,,"Ba ca xung đột này giải bằng cách thu phạm vi hay bằng cách để người dùng nhập lại tay; ảnh nói phải chọn nhưng không chọn."
"8.2","img-052","Ghi chú hai dòng xung đột không phải lỗi prototype",,"Conflict interpretation note","label","đoạn nhắc cuối khối",,,,,,,,,"Mục đích và ngữ cảnh: Không cho ai đọc hai dòng xung đột thành lỗi của bản đã dựng.
Thành phần hiển thị: Một đoạn chữ nhỏ: hai rào đó là hai yêu cầu khác đang chạy đúng gồm chốt kỳ và chặn bán vượt số lượng; chúng nói rằng việc đồng bộ lại không thể vô điều kiện; nên thiết kế phải chọn hoặc chấp nhận người dùng nhập lại tay qua SC-20 hoặc thu phạm vi về suy giảm chỉ đọc.
Chức năng và logic: Tĩnh.",,,,,,
"9","img-053","Chân ghi chú phân quyền hai phương án và giả định",,"Footer note on roles tradeoffs assumptions","label","chân trang chú thích",,,,,,,,,"Mục đích và ngữ cảnh: Gom ba thứ phải đọc trước khi dựng: phân quyền; hai phương án cần quyết định; và năm giả định chưa chốt.
Thành phần hiển thị: Một đoạn chú thích nhiều dòng: phân quyền không lọc theo vai trò với cả bảy vai trò thấy chỉ báo toàn cục và bốn vai trò hiện trường thấy thêm banner trong màn; hai phương án là suy giảm chỉ đọc và hàng đợi ghi cộng đồng bộ lại kèm đánh đổi từng phương án; rủi ro riêng của hàng đợi là nó nằm trên thiết bị nên nằm ngoài mọi lớp phân quyền và audit của hệ; năm giả định cần chốt; một liên kết tới file đặc tả.
Chức năng và logic: Tĩnh. Câu chốt là quyết định thuộc ADR chứ không thuộc thành phần này.",,,,,,"Chọn phương án nào; suy giảm chỉ đọc chỉ thoả một phần yêu cầu còn hàng đợi ghi thì đúng chữ nhưng xung đột với chốt kỳ và chặn bán vượt số lượng?
Hàng đợi khoá theo người dùng trên thiết bị dùng chung được thi hành thế nào ở phía giao diện?"
