No,itemId,itemName,nameJP,nameTrans,itemType,itemSubtype,buttonType,dataType,required,format,minLength,maxLength,defaultValue,validationNote,description,userAction,transitionNote,databaseTable,databaseColumn,databaseNote,qa
"3.14","img-032","Nút Xác nhận hủy",,"Confirm cancel button","button","destructive_action","text_only",,,,,,,"Điều kiện: lý do hủy phải có giá trị — FR-AITAI-03 (RFP:652).
Lỗi: ""Phải nhập lý do hủy."" — chặn tại trường lý do.
Điều kiện: chỉ hủy được giao dịch chưa lock — BR-CLOSE-01 (RFP:597).
Lỗi: ""Ngày nghiệp vụ <ngày> đã lock; đường ra là SC-20 và SC-21."" — lần thử được ghi log theo FR-CORR-03 (RFP:658).
Điều kiện: chỉ hủy được khi bản ghi còn trong phạm vi hủy của FE-016; ngoài phạm vi thì nút không bật.","Mục đích và ngữ cảnh: thao tác hủy giao dịch chưa lock kèm lý do bắt buộc và hoàn lại số lượng
Thành phần hiển thị: một nút màu cảnh báo nhãn chữ đặt cạnh nút chốt
Chức năng và logic: hoàn lại đúng số lượng đã trừ; lịch sử hủy được lưu kèm lý do để tra cứu lại theo nghiệm thu FR-AITAI-03","on_click","Phát sự kiện hủy để đưa bản ghi tới chặng Hủy / Đính chính của FIG-012 và hoàn lại chính xác số lượng khả dụng của lô.","transaction; lot","status; cancel_reason; available_qty","Đổi trạng thái của D-TRADE và lưu lý do; hoàn lại số lượng khả dụng của D-LOT đúng bằng số đã trừ.","- Hủy hai lần liên tiếp thì lần thứ hai hiện gì và số lượng có bị hoàn hai lần không? Thiết kế chỉ đòi hoàn chính xác.
- Bản ghi đã hủy còn hiện nút nào không hay mục thao tác biến mất? Thiết kế không khai."
"3.15","img-033","Chỉ dẫn cho vai chỉ tra cứu",,"Read-only role handoff caption","label","handoff_caption",,,,,,,,,"Mục đích và ngữ cảnh: cho vai không được ghi biết ai làm được thao tác này thay vì để một nút bấm không có tác dụng
Thành phần hiển thị: một khối chữ dạng nút tắt với chữ ""Vai khác ROLE-TRADE: chỉ tra cứu; mục thao tác đổi thành chỉ dẫn""
Chức năng và logic: thay thế hai nút thao tác khi vai hiện tại không phải ROLE-TRADE; tra cứu vẫn mở cho các vai đang hoạt động để đối chiếu chéo",,,,,,"- Chỉ dẫn có nêu tên vai cần liên hệ hay chỉ nói chung là không có quyền? Ảnh nêu tên vai.
- Vai chỉ tra cứu có thấy ô lý do hủy ở dạng chỉ đọc hay ô đó biến mất? Thiết kế không khai."
"3.16","img-034","Tiêu đề mục Lịch sử","履歴","History section title","label","section_title",,,,,,,,,"Mục đích và ngữ cảnh: mở đầu mục lịch sử của bản ghi
Thành phần hiển thị: một dòng tiêu đề ""Lịch sử · 履歴""
Chức năng và logic: văn bản tĩnh — không tương tác",,,,,,
"3.17","img-035","Bảng lịch sử thao tác","履歴","Operation history table","table","audit_table",,,,,,,,,"Mục đích và ngữ cảnh: dấu vết kiểm toán của bản ghi — FR-AUDIT-01 (RFP:710) đòi chủ thể; timestamp; before/after và lý do cho mọi thao tác nhạy cảm
Thành phần hiển thị: bảng năm cột: Thời điểm; Người thực hiện; Hành động; Lý do; Thay đổi — mới nhất trước; cột Thay đổi ghi cả chuyển trạng thái và số lượng khả dụng trước sau
Chức năng và logic: mỗi dòng là một thao tác đã xảy ra; mọi lần thử ghi vào ngày đã lock cũng phải có mặt ở đây theo nghiệm thu FR-CORR-03 (RFP:658)",,,"audit_log","created_at; actor_id; action; reason; before; after","Bảng lịch sử đọc từ dấu vết kiểm toán mà FE-041 và FR-AUDIT-01 đòi ghi cho tạo; sửa; phê duyệt; lock và đổi quyền.","- Tên trường trong cột Thay đổi hiện bằng tên nghiệp vụ hay tên cột kỹ thuật? Nghiệm thu FR-SERI-03 ở màn kề đòi tên hiểu được nên cần thống nhất.
- Bảng lịch sử có phân trang khi bản ghi có nhiều thao tác không? Thiết kế không khai.
- Lần thử ghi bị chặn vì ngày đã lock hiện ở cột Hành động bằng nhãn gì? Thiết kế chỉ đòi có mặt."
"3.18","img-036","Ghi chú nghĩa vụ audit",,"Audit obligation note","label","rule_note",,,,,,,,"Điều kiện: mỗi dòng lịch sử phải có chủ thể; timestamp; before/after và lý do — FR-AUDIT-01 (RFP:710).
Điều kiện: mọi lần thử sửa trực tiếp vào ngày đã lock đều bị chặn VÀ có log — FR-CORR-03 (RFP:658).","Mục đích và ngữ cảnh: khai điều kiện nghiệm thu của bảng lịch sử ngay dưới bảng
Thành phần hiển thị: một dòng ghi chú dẫn FR-AUDIT-01 kèm mã tính năng FE-041 và nghiệm thu của FR-CORR-03
Chức năng và logic: văn bản tĩnh — là điều kiện nghiệm thu cho bảng phía trên",,,,,,
"4","img-037","Khối trạng thái màn",,"Screen states section","others","states_section",,,,,,,,,"Mục đích và ngữ cảnh: liệt kê đủ các trạng thái mà hai màn con phải phủ
Thành phần hiển thị: tiêu đề khối và một lưới chín thẻ trạng thái
Chức năng và logic: chỉ hiển thị — mỗi thẻ là một nhánh hiển thị mà màn phải có",,,,,,
"4.1","img-038","Tiêu đề khối trạng thái màn",,"Screen states section title","label","section_title",,,,,,,,,"Mục đích và ngữ cảnh: mở đầu khối liệt kê trạng thái màn
Thành phần hiển thị: một dòng tiêu đề ""Trạng thái màn""
Chức năng và logic: văn bản tĩnh — không tương tác",,,,,,
"4.2","img-039","Lưới thẻ trạng thái màn",,"Screen state card grid","others","state_card_grid",,,,,,,,"Điều kiện: trạng thái rỗng của danh sách phải nêu rõ bộ lọc đang áp và cho lọc lại.
Điều kiện: lỗi tải phải phân biệt được với 0 kết quả và có nút thử lại.
Lỗi: ""Không tìm thấy giao dịch."" — khi mã giao dịch không tồn tại ở khung chi tiết.
Điều kiện: vai ngoài ROLE-TRADE thấy đủ dữ liệu và mục thao tác đổi thành chỉ dẫn.
Điều kiện: khi đang gửi thì khoá hai nút và chặn gửi trùng.
Điều kiện: hai lý do từ chối chốt của FE-015 phải hiện RIÊNG BIỆT kèm tên người tham gia hoặc số còn khả dụng.
Lỗi: ""Phải nhập lý do hủy."" — chặn ngay tại trường; không dùng thông báo lỗi chung.
Điều kiện: ngoài phạm vi hủy của FE-016 thì nút không bật và màn chỉ đường sang SC-20.
Lỗi: ""Ngày nghiệp vụ <ngày> đã lock."" — cả chốt và hủy đều bị chặn; lần thử được ghi log.","Mục đích và ngữ cảnh: chín nhánh hiển thị của hai màn con: rỗng; đang tải và lỗi tải; không tìm thấy; chỉ tra cứu; đang gửi; chốt bị từ chối; hủy thiếu lý do; không hủy được vì đã qua chặng; ngày nghiệp vụ đã lock
Thành phần hiển thị: một lưới bốn cột chứa chín thẻ viền nét đứt — mỗi thẻ một tiêu đề và một đoạn mô tả hành vi
Chức năng và logic: chín thẻ dùng chung một kết cấu và chỉ khác nội dung nên gộp thành một thành phần đại diện ở mục con",,,,,,"- Trạng thái đang tải và lỗi tải gộp trong một thẻ nhưng là hai nhánh khác nhau trên màn thật — có tách không?
- Khung danh sách và khung chi tiết có trạng thái riêng của từng khung hay dùng chung một vùng thông báo? Ảnh trộn thẻ của hai khung vào một lưới.
- Trạng thái ngày đã lock có phát hiện được trước khi bấm hay chỉ lộ sau khi bấm? Thiết kế không khai."
"4.2.1","img-040","Thẻ trạng thái màn (đại diện)",,"Screen state card (representative)","others","state_card",,,,,,,,,"Mục đích và ngữ cảnh: một thẻ trạng thái — lấy thẻ đầu tiên Rỗng (danh sách) làm đại diện cho cả chín thẻ có cùng kết cấu
Thành phần hiển thị: một thẻ viền nét đứt gồm tiêu đề trạng thái và một đoạn mô tả — thẻ đại diện ghi ""Nêu rõ bộ lọc đang áp và cho lọc lại""
Chức năng và logic: lặp chín lần trong lưới với nội dung khác nhau; kết cấu và cách đọc giống nhau nên chỉ đặc tả một lần",,,,,,
"5","img-041","Khối đối chiếu prototype",,"Prototype divergence section","others","divergence_section",,,,,,,,,"Mục đích và ngữ cảnh: tách phần hiện trạng thi công ra khỏi phần thiết kế để bản đặc tả không bị hành vi prototype rò vào
Thành phần hiển thị: tiêu đề khối và một bảng ba cột đối chiếu thiết kế với prototype
Chức năng và logic: chỉ hiển thị — khối này là phần đối chiếu chứ không phải yêu cầu của màn",,,,,,
"5.1","img-042","Tiêu đề khối đối chiếu prototype",,"Divergence section title","label","section_title",,,,,,,,,"Mục đích và ngữ cảnh: mở đầu khối đối chiếu hiện trạng
Thành phần hiển thị: một dòng tiêu đề ""Đối chiếu prototype""
Chức năng và logic: văn bản tĩnh — không tương tác",,,,,,
"5.2","img-043","Bảng đối chiếu thiết kế và prototype",,"Design versus prototype table","table","divergence_table",,,,,,,,,"Mục đích và ngữ cảnh: liệt kê năm hạng mục và mức lệch giữa điều thiết kế đòi và điều prototype đang làm
Thành phần hiển thị: bảng ba cột: Thiết kế đòi; Prototype làm; Mức — năm dòng với các mức Cần khách chốt; Khác không chủ đích; Thiếu mức nhỏ
Chức năng và logic: chỉ hiển thị — hai lệch đáng chú ý nhất là danh sách không phân trang ở ngày cao điểm và nhánh chốt không ghi log lần thử bị lock",,,,,,"- Danh sách hiện cắt cứng ở 100 dòng — trong lúc chờ phân trang thì màn có cần cảnh báo là kết quả đã bị cắt không?
- Cặp ""ai chốt / chốt lúc nào"" đã có dữ liệu nhưng chưa hiện ở màn nào — đưa lên chi tiết là việc của FE-017 hay của một mã tính năng khác?"
"6","img-044","Khối ghi chú phân quyền và gộp màn",,"Permission and screen-merge note","label","footer_note",,,,,,,,"Điều kiện: tra cứu mở cho các vai đang hoạt động để đối chiếu chéo.
Điều kiện: chốt và hủy thuộc ROLE-TRADE — TBL-ROLE-01 (RFP:245).","Mục đích và ngữ cảnh: khai phân quyền của màn và lý do một mã SC- ứng hai màn con
Thành phần hiển thị: một khối ghi chú ba đoạn: phân quyền đọc so với ghi; lý do gộp hai màn con; và một liên kết tới bản as-built của prototype
Chức năng và logic: chỉ hiển thị — siết quyền đọc ở các bảng có thông tin cá nhân thuộc một quyết định kiến trúc riêng chứ không thuộc màn này",,,,,,"- Danh sách là điểm vào hằng ngày của ROLE-TRADE — các vai khác vào màn này từ đâu? Thiết kế không khai đường vào cho vai tra cứu."
