No,itemId,itemName,nameJP,nameTrans,itemType,itemSubtype,buttonType,dataType,required,format,minLength,maxLength,defaultValue,validationNote,description,userAction,transitionNote,databaseTable,databaseColumn,databaseNote,qa
"5.13","img-031","Nút Tạo yêu cầu điều chỉnh","修正依頼を作成","Create correction request button","button","nút phụ dẫn sang màn khác","text_only",,,,,,,,"Mục đích và ngữ cảnh: Bắc từ nhánh tranh chấp sang nhánh điều chỉnh sau lock khi kết luận là phải sửa số.
Thành phần hiển thị: Nút chữ trung tính cuối hàng ba nút; nhãn nêu rõ màn đích SC-20.
Chức năng và logic: Tranh chấp có thể dẫn tới một yêu cầu điều chỉnh nhưng không thay thế nó; sửa số vẫn phải qua maker-checker của nhóm FN-08.","on_click","Chuyển sang màn tạo yêu cầu điều chỉnh SC-20 kèm ngữ cảnh chứng từ nguồn; tranh chấp vẫn ở trạng thái hiện tại và không tự đóng.",,,,"Yêu cầu điều chỉnh sinh từ đây có lưu liên kết ngược về tranh chấp để RPT-09 và RPT-08 khớp nhau không?
Nút này có bị vô hiệu khi ngày nghiệp vụ của chứng từ nguồn còn chưa lock không; SC-20 chỉ nhận ngày đã lock."
"5.14","img-032","Ghi chú hai luồng khác nhau",,"Two distinct flows note","label","đoạn nhắc dưới khối",,,,,,,,,"Mục đích và ngữ cảnh: Chặn một cách hiểu sai thường gặp: gộp tranh chấp vào yêu cầu điều chỉnh sẽ mất phần theo dõi tồn đọng và làm hỏng maker-checker.
Thành phần hiển thị: Một đoạn chữ nhỏ cuối khối 3; cụm hai luồng khác nhau in đậm.
Chức năng và logic: Chỉ trình bày; nội dung là ràng buộc kiến trúc áp lên hạng mục nút Tạo yêu cầu điều chỉnh.",,,,,,
"6","img-033","Khối 4 — lịch sử cập nhật chỉ thêm",,"Append-only update history block","others","khối bảng năm cột",,,,,,,,,"Mục đích và ngữ cảnh: Thoả phần nghiệm thu FR-SETTLE-03 đòi lịch sử cập nhật; là chỗ giữ dấu vết ai đổi gì và lúc nào.
Thành phần hiển thị: Khối viền nét đứt tiêu đề nêu append-only; bên dưới là bảng năm cột hai dòng mẫu và một đoạn ghi chú nguyên tắc.
Chức năng và logic: Chỉ đọc; mỗi lần đổi trạng thái ở khối 3 sinh một dòng mới ở đây.",,,,,"Miền dữ liệu D-SETTLE. Thiết kế đòi trường này nhưng bản thi công CHƯA có bảng tranh chấp nào nên không có bảng và cột thật để dẫn.",
"6.1","img-034","Bảng lịch sử cập nhật năm cột","状態変更履歴","Update history table","table","bảng năm cột",,,,,,,,,"Mục đích và ngữ cảnh: Trả lời câu hỏi tranh chấp này đã đi qua những bước nào và ai chịu trách nhiệm từng bước.
Thành phần hiển thị: Năm cột Thời điểm · Từ trạng thái · Đến trạng thái · Ghi chú · Người ghi; hai dòng mẫu xếp mới nhất trước; dòng mở tranh chấp có cột Từ trạng thái là dấu gạch.
Chức năng và logic: Chỉ thêm dòng; không sửa và không xoá dòng cũ theo cùng nguyên tắc bảo toàn lịch sử của FR-CORR-02.",,,,,"Miền dữ liệu D-SETTLE. Thiết kế đòi trường này nhưng bản thi công CHƯA có bảng tranh chấp nào nên không có bảng và cột thật để dẫn. Thiết kế đòi đây là một bảng con chỉ thêm chứ không phải một cột ghi chú.","Ghi chú cho mỗi dòng lịch sử là bắt buộc hay tuỳ chọn?
Lịch sử có ghi cả lần đổi người phụ trách và lần đổi ngày dự kiến hay chỉ ghi lần đổi trạng thái?"
"6.2","img-035","Ghi chú nguyên tắc chỉ thêm",,"Append-only principle note","label","đoạn nhắc dưới bảng",,,,,,,,,"Mục đích và ngữ cảnh: Nêu rõ nguyên tắc bảo toàn lịch sử của bảng và dẫn nguồn nguyên tắc đó về FR-CORR-02.
Thành phần hiển thị: Một đoạn chữ nhỏ dưới bảng lịch sử.
Chức năng và logic: Chỉ trình bày; nội dung là ràng buộc áp lên hạng mục bảng lịch sử cập nhật.",,,,,,
"7","img-036","Khối 5 — trạng thái màn",,"Screen states block","others","khối sáu thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Liệt kê các trạng thái màn phải xử lý được; thẻ về ngày nghiệp vụ đã lock là thẻ dễ cài ngược nhất.
Thành phần hiển thị: Sáu thẻ xếp hai hàng; mỗi thẻ có tiêu đề trạng thái và một đoạn mô tả hành vi mong đợi.
Chức năng và logic: Chỉ trình bày; nội dung là đặc tả hành vi cho khối danh sách và khối chi tiết.",,,,,,
"7.1","img-037","Thẻ trạng thái Rỗng",,"Empty state card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Trạng thái tốt của màn: không còn việc tồn đọng. Vẫn phải mở được tranh chấp mới.
Thành phần hiển thị: Thẻ tiêu đề Rỗng và một đoạn mô tả nêu câu thông báo cụ thể.
Chức năng và logic: Nút Mở tranh chấp mới vẫn khả dụng; màn không có dữ liệu tiền đề nào.",,,,,,
"7.2","img-038","Thẻ trạng thái Quá hạn dự kiến",,"Overdue state card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Trạng thái đáng chú ý nhất của một hàng đợi việc; là thứ báo cáo RPT-09 và thông báo vận hành cần.
Thành phần hiển thị: Thẻ tiêu đề Quá hạn dự kiến và một đoạn mô tả ngắn.
Chức năng và logic: Điều kiện là ngày dự kiến đã qua mà tranh chấp chưa đóng; hệ quả là nhãn cảnh báo trên dòng và một event thông báo thuộc phạm vi FR-NOTIFY-01.",,,,,,"Thông báo quá hạn gửi cho ai và gửi mấy lần; FR-NOTIFY-03 cho cấu hình người nhận và thời điểm gửi."
"7.3","img-039","Thẻ trạng thái Đã đóng",,"Closed state card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Trạng thái kết thúc; khai luôn một câu hỏi chưa được yêu cầu khách hàng trả lời.
Thành phần hiển thị: Thẻ tiêu đề Đã đóng và một đoạn mô tả ngắn.
Chức năng và logic: Khối chi tiết về chế độ chỉ đọc; kết quả cuối cùng và toàn bộ lịch sử vẫn hiện đủ.",,,,,,"Tranh chấp đã đóng có mở lại được không; nếu có thì ai được mở lại."
"7.4","img-040","Thẻ trạng thái Ngày nghiệp vụ đã lock",,"Locked business date state card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Chặn một cách cài sai nghiêm trọng: áp tầng chặn ghi sau lock lên bản ghi tranh chấp sẽ làm màn vô dụng đúng lúc cần nhất.
Thành phần hiển thị: Thẻ tiêu đề Ngày nghiệp vụ đã lock; cụm Vẫn ghi được in đậm.
Chức năng và logic: Bản ghi tranh chấp nói VỀ một ngày nghiệp vụ chứ không phải bản ghi CỦA ngày đó nên không chịu tầng chặn ghi theo ngày lock; cùng lối với bảng yêu cầu điều chỉnh.",,,,,"Bảng tranh chấp và bảng lịch sử cập nhật KHÔNG mang tầng chặn ghi theo ngày lock; đây là quyết định thiết kế cần khai rõ để không cài ngược.",
"7.5","img-041","Thẻ trạng thái Hai người đóng cùng lúc",,"Concurrent close state card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Xử lý tranh chấp đồng thời trên hành động đóng; ghi đè kết luận của người khác là mất kết luận nghiệp vụ.
Thành phần hiển thị: Thẻ tiêu đề Hai người đóng cùng lúc và một đoạn mô tả ngắn.
Chức năng và logic: Chỉ một kết quả được ghi; người đóng sau nhận thông báo trạng thái đã đổi.",,,,,,
"7.6","img-042","Thẻ trạng thái Đang tải · Lỗi tải · Không có quyền",,"Loading error and forbidden state card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Gom ba trạng thái hạ tầng của màn và khai luôn ranh giới đọc.
Thành phần hiển thị: Thẻ tiêu đề gộp ba trạng thái và một đoạn mô tả ngắn.
Chức năng và logic: Đang tải hiện khung bảng trước; lỗi tải kèm nút thử lại; quyền đọc mở cho vai đối chiếu và cho người được gán phụ trách.",,,,,,"Người được gán phụ trách thuộc vai khác bộ phận đối chiếu thì vào được màn ở mức nào; chỉ xem việc của mình hay xem cả danh sách?"
"8","img-043","Khối đối chiếu prototype",,"Design versus prototype comparison block","table","bảng ba cột trong khối chú thích",,,,,,,,,"Mục đích và ngữ cảnh: Khối chú thích tài liệu; không phải thành phần của sản phẩm. Nó đặt cạnh nhau điều thiết kế đòi và điều bản thi công hiện có để thấy khoảng trống.
Thành phần hiển thị: Khối viền nét đứt tiêu đề ĐỐI CHIẾU PROTOTYPE chứa bảng ba cột sáu dòng; cột Mức phân loại khác không chủ đích và cần khách chốt.
Chức năng và logic: Chỉ đọc; không có thao tác nào và không tham gia luồng nghiệp vụ của màn.",,,,,,
"9","img-044","Chân ghi chú phân quyền và phụ thuộc",,"Permission and dependency footnote","label","chân trang chú thích",,,,,,,,,"Mục đích và ngữ cảnh: Khai ranh giới phân quyền còn là đề xuất và liệt các màn phụ thuộc hai chiều của màn này.
Thành phần hiển thị: Ba đoạn chữ nhỏ cuối màn: đoạn phân quyền đề xuất; đoạn phụ thuộc nêu SC-18 · SC-20 · SC-21 · RPT-09 · SC-28; và một liên kết sang bản đặc tả của màn.
Chức năng và logic: Chỉ trình bày; nội dung là ràng buộc phân quyền áp lên các hạng mục nút của khối 3 và là bản đồ phụ thuộc dữ liệu.",,,,,,"Ranh giới mở · cập nhật · đóng chưa được yêu cầu khách hàng chốt; ba mức quyền này do khách quyết định."
